site,left,right,metric,seed9009_left_minus_right,seed9010_left_minus_right,seed9011_left_minus_right,median_left_minus_right,material_direction
ABBY,hourly_1.00,daily_0.75,sigma_upper_edge,0.0068359375,0.004261363636363636,0.004783313679245283,0.004783313679245283,0
ABBY,hourly_1.00,daily_1.00,mean_acceptance,-0.00040429687499998757,-0.003509765625000022,0.0014707031250000002,-0.00040429687499998757,0
ABBY,hourly_1.00,daily_1.00,saturation,0.53671484375,0.5333125,0.521798828125,0.5333125,-1
ABBY,hourly_1.00,daily_1.00,min_steps_per_tau,-19.16300216303543,-22.613120064900357,-14.494048089251176,-19.16300216303543,-1
ABBY,hourly_1.00,daily_1.00,max_cross_seed_width_fraction,-0.0014554525661318969,-0.0014554525661318969,-0.0014554525661318969,-0.0014554525661318969,0
ABBY,hourly_1.00,daily_1.00,abs_resid_lag24,-1.704212121811377e-05,1.25215232815723e-06,1.2905101700488864e-05,1.25215232815723e-06,0
ABBY,hourly_1.00,daily_1.00,sigma_upper_edge,0.006362452651515152,0.004261363636363636,0.005078125,0.005078125,0
ABBY,daily_0.50,hourly_0.50,mean_acceptance,0.01140039062500009,-0.0014609374999999813,0.003996093749999985,0.003996093749999985,0
ABBY,daily_0.50,hourly_0.50,saturation,-0.516873046875,-0.52419921875,-0.51859765625,-0.51859765625,1
ABBY,daily_0.50,hourly_0.50,min_steps_per_tau,10.720443919476716,4.04455586772648,8.902559056300607,8.902559056300607,1
ABBY,daily_0.50,hourly_0.50,max_cross_seed_width_fraction,0.0050424610347378634,0.0050424610347378634,0.0050424610347378634,0.0050424610347378634,0
ABBY,daily_0.50,hourly_0.50,abs_resid_lag24,4.4660126618079055e-05,1.1055169512053098e-06,2.49392610159882e-05,2.49392610159882e-05,0
ABBY,daily_0.50,hourly_0.50,sigma_upper_edge,-0.004340277777777778,-0.004807692307692308,-0.004375,-0.004375,0
ABBY,daily_0.50,hourly_0.75,mean_acceptance,0.14292187500000006,0.139802734375,0.143849609375,0.14292187500000006,0
ABBY,daily_0.50,hourly_0.75,saturation,-0.53361328125,-0.5284296875,-0.5312480468749999,-0.5312480468749999,1
ABBY,daily_0.50,hourly_0.75,min_steps_per_tau,3.749855609547975,0.6260074072707908,7.785229717444384,3.749855609547975,1
ABBY,daily_0.50,hourly_0.75,max_cross_seed_width_fraction,0.005223761702044836,0.005223761702044836,0.005223761702044836,0.005223761702044836,0
